,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
163,27690,35.7977,-78.6253,Fox & Hound,35.837031,-78.642216,Bar
164,27690,35.7977,-78.6253,Nara Lounge,35.787894538269676,-78.6680870055986,Hookah Bar
165,27690,35.7977,-78.6253,Southern Charred BBQ Bar,35.78722764051708,-78.64722062087863,BBQ Joint
166,27690,35.7977,-78.6253,High Park Bar & Grill,35.80719998706197,-78.63062454135692,Bar
167,27690,35.7977,-78.6253,Star Bar Soul Fusion Cafe & Lounge,35.800661,-78.57839,Southern / Soul Food Restaurant
168,27690,35.7977,-78.6253,East Village Grill & Bar,35.789648643037786,-78.67607779059617,Bar
169,27690,35.7977,-78.6253,Milk Bar,35.7863045688277,-78.64712144163705,Bar
170,27690,35.7977,-78.6253,The Anchor Bar,35.778069972227584,-78.63912973149468,Bar
171,27690,35.7977,-78.6253,TGI Fridays,35.8391231307109,-78.61290358387578,American Restaurant
172,27690,35.7977,-78.6253,Parliament,35.784558000000004,-78.64708900000001,Bar
173,27690,35.7977,-78.6253,The Vintage Bar & Lounge,35.782294746967644,-78.64568327809693,Cocktail Bar
174,27690,35.7977,-78.6253,The Wicked Witch,35.772546999999996,-78.646124,Music Venue
175,27690,35.7977,-78.6253,Goodnight's Old Restaurant & Bar,35.78079597016527,-78.65609109150711,Bar
176,27690,35.7977,-78.6253,Stir Craft Cocktails • Artisanal Ice,35.837643,-78.640634,Cocktail Bar
177,27690,35.7977,-78.6253,Uninhibited Tapas Bar,35.8098487,-78.676632,Tapas Restaurant
178,27699,35.7977,-78.6253,William & Company,35.788803660763456,-78.63432860890136,Cocktail Bar
179,27699,35.7977,-78.6253,Person Street Bar,35.790407353851485,-78.63465070510776,Bar
180,27699,35.7977,-78.6253,The Station at Person Street,35.78919672653639,-78.63444560256524,Bar
181,27699,35.7977,-78.6253,Gallo Pelón,35.77931957146792,-78.63851692796818,Cocktail Bar
182,27699,35.7977,-78.6253,Sullivan's Steakhouse,35.785815,-78.64713,Steakhouse
183,27699,35.7977,-78.6253,My Way Tavern,35.78727965220433,-78.65067134711106,American Restaurant
184,27699,35.7977,-78.6253,42nd St Oyster Bar,35.78286428488607,-78.64616477256813,Seafood Restaurant
185,27699,35.7977,-78.6253,Flying Saucer Draught Emporium,35.77997438908637,-78.64490578975123,Beer Garden
186,27699,35.7977,-78.6253,Trophy Tap & Table,35.77741730595741,-78.63818405525227,American Restaurant
187,27699,35.7977,-78.6253,Bittersweet,35.77688144129554,-78.63872386687156,Cocktail Bar
188,27699,35.7977,-78.6253,Foundation,35.777751232806416,-78.63916995885789,Cocktail Bar
189,27699,35.7977,-78.6253,Havana Deluxe,35.78612707159079,-78.64766198071585,Bar
190,27699,35.7977,-78.6253,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
191,27699,35.7977,-78.6253,Raleigh Beer Garden,35.788179,-78.646929,Beer Garden
192,27699,35.7977,-78.6253,Watts & Ward,35.77799891485004,-78.63679065366621,Speakeasy
193,27699,35.7977,-78.6253,The Raleigh Times Bar,35.77819525450138,-78.63842198656201,Gastropub
194,27699,35.7977,-78.6253,Gringo A Go Go,35.78128715,-78.6344786,Mexican Restaurant
195,27699,35.7977,-78.6253,Whiskey Kitchen,35.77686125478077,-78.64211082458496,Southern / Soul Food Restaurant
196,27699,35.7977,-78.6253,The Green Light,35.7781639289765,-78.63790556696199,Lounge
197,27699,35.7977,-78.6253,C. Grace,35.78545961207401,-78.64749263146885,Cocktail Bar
198,27699,35.7977,-78.6253,Clockwork,35.784889750866775,-78.64704303375281,Bar
199,27699,35.7977,-78.6253,The Outpost,35.77792211126211,-78.63457561348089,Tiki Bar
200,27699,35.7977,-78.6253,The Haymaker,35.77367760967885,-78.63925067129556,Cocktail Bar
201,27699,35.7977,-78.6253,Dram and Draught,35.780261,-78.647825,Whisky Bar
202,27699,35.7977,-78.6253,Fox Liquor Bar,35.77699045079059,-78.63825424797324,Cocktail Bar
203,27699,35.7977,-78.6253,Cornerstone Tavern,35.787496895810385,-78.64733393346263,Bar
204,27699,35.7977,-78.6253,Heirloom,35.77768,-78.645618,Coffee Shop
205,27699,35.7977,-78.6253,Boxcar Bar + Arcade,35.77596036,-78.64502219,Bar
206,27699,35.7977,-78.6253,The Point at Glenwood,35.80340816969627,-78.64574030759628,American Restaurant
207,27699,35.7977,-78.6253,cave 1912,35.807517,-78.630502,Wine Bar
