,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
229,27697,35.7721,-78.6386,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
230,27697,35.7721,-78.6386,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
231,27697,35.7721,-78.6386,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
232,27697,35.7721,-78.6386,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
233,27697,35.7721,-78.6386,Trophy Brewing Co. & Taproom,35.7614986485431,-78.65716707538927,Brewery
234,27697,35.7721,-78.6386,Wye Hill Kitchen & Brewing,35.778454,-78.64902,Brewery
235,27697,35.7721,-78.6386,Lynnwood Brewing Concern,35.808067569517604,-78.62192694855835,Brewery
236,27697,35.7721,-78.6386,Tobacco Road Sports Cafe & Brewery,35.78269766221425,-78.64663279807048,Brewery
237,27697,35.7721,-78.6386,Big Boss Brewing Company,35.80973604026636,-78.61719227546037,Brewery
238,27697,35.7721,-78.6386,Nickelpoint Brewing,35.80450237884223,-78.63352663436109,Brewery
239,27697,35.7721,-78.6386,Neuse River Brewing Company,35.80407876080265,-78.63268288537627,Brewery
240,27697,35.7721,-78.6386,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
241,27697,35.7721,-78.6386,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
242,27697,35.7721,-78.6386,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
243,27697,35.7721,-78.6386,Standard Beer and Food,35.790595460901734,-78.63504588603973,Brewery
244,27697,35.7721,-78.6386,Mordecai Beverage Company,35.805837332615475,-78.6143768924012,Brewery
245,27697,35.7721,-78.6386,Funguys Brewing,35.8135711,-78.6248071,Brewery
246,27717,36.0512,-78.8577,Two Johns Brewing Bottleworks,36.06090630876286,-78.90923969871864,Brewery
247,27510,35.9055,-79.0901,Steel String Brewery,35.909907718913914,-79.07249615786684,Brewery
248,27510,35.9055,-79.0901,The Back Bar at Top of the Hill,35.91293069792538,-79.05504089375647,Brewery
249,27510,35.9055,-79.0901,Top of the Hill Restaurant & Brewery,35.912962650041614,-79.05553690498644,Brewery
250,27510,35.9055,-79.0901,Vecino Brewing Co.,35.91033000667323,-79.06878343865267,Brewery
251,27510,35.9055,-79.0901,Carolina Brewery,35.91067,-79.06277,Brewery
252,27510,35.9055,-79.0901,Speakeasy,35.910204736812155,-79.07210339317996,Bar
253,27510,35.9055,-79.0901,The Dead Mule Club,35.91129117710084,-79.05972371896185,Bar
254,27510,35.9055,-79.0901,Weaver Street Market,35.9110116037387,-79.07158062764539,Grocery Store
255,27510,35.9055,-79.0901,Topo Distillery,35.909528156322764,-79.06346227084735,Brewery
256,27516,35.9162,-79.0999,Steel String Brewery,35.909907718913914,-79.07249615786684,Brewery
257,27516,35.9162,-79.0999,The Back Bar at Top of the Hill,35.91293069792538,-79.05504089375647,Brewery
258,27516,35.9162,-79.0999,Top of the Hill Restaurant & Brewery,35.912962650041614,-79.05553690498644,Brewery
259,27516,35.9162,-79.0999,Vecino Brewing Co.,35.91033000667323,-79.06878343865267,Brewery
260,27516,35.9162,-79.0999,Carolina Brewery,35.91067,-79.06277,Brewery
261,27516,35.9162,-79.0999,Speakeasy,35.910204736812155,-79.07210339317996,Bar
262,27516,35.9162,-79.0999,The Dead Mule Club,35.91129117710084,-79.05972371896185,Bar
263,27516,35.9162,-79.0999,Weaver Street Market,35.9110116037387,-79.07158062764539,Grocery Store
264,27516,35.9162,-79.0999,Topo Distillery,35.909528156322764,-79.06346227084735,Brewery
265,27517,35.9182,-79.0035,The Back Bar at Top of the Hill,35.91293069792538,-79.05504089375647,Brewery
266,27517,35.9182,-79.0035,Top of the Hill Restaurant & Brewery,35.912962650041614,-79.05553690498644,Brewery
267,27511,35.7641,-78.7786,Bond Brothers Beer Company,35.78814951575549,-78.77770560887203,Brewery
268,27511,35.7641,-78.7786,Cotton House Craft Brewers,35.784498,-78.78093,Brewery
269,27511,35.7641,-78.7786,Jordan Lake Brewing Company,35.79012203384935,-78.77590119565652,Brewery
270,27511,35.7641,-78.7786,BJ's Restaurant & Brewhouse,35.75567778554139,-78.74377984247684,Brewery
271,27511,35.7641,-78.7786,Fortnight Brewing,35.7763288344944,-78.80221989683201,Brewery
272,27511,35.7641,-78.7786,Carolina Ale House,35.755210166769984,-78.74202873094248,Brewery
273,27601,35.7727,-78.6324,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
274,27601,35.7727,-78.6324,Little City Brewing + Provisions Co.,35.78494319971896,-78.64505569245523,Brewery
275,27601,35.7727,-78.6324,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
276,27601,35.7727,-78.6324,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
277,27601,35.7727,-78.6324,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
278,27601,35.7727,-78.6324,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
279,27601,35.7727,-78.6324,Trophy Brewing Co. & Taproom,35.7614986485431,-78.65716707538927,Brewery
