,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
137,27601,35.7727,-78.6324,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
138,27601,35.7727,-78.6324,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
139,27601,35.7727,-78.6324,Joel Lane Museum House,35.778934,-78.650832,Historic Site
140,27601,35.7727,-78.6324,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
141,27601,35.7727,-78.6324,African American Cultural Complex,35.779137,-78.582729,Museum
142,27621,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
143,27621,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
144,27621,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
145,27621,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
146,27621,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
147,27621,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
148,27621,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
149,27621,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
150,27621,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
151,27621,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
152,27715,36.0512,-78.8577,North Carolina Museum of Life and Science,36.02937568802638,-78.89907415199114,Science Museum
153,27715,36.0512,-78.8577,Earth Moves,36.031967,-78.89505,Science Museum
154,27715,36.0512,-78.8577,Lepidoptera Learning Lab,36.030308,-78.897354,Science Museum
155,27513,35.7956,-78.7941,Page-Walker Arts Museum,35.78882761674349,-78.77934440740975,History Museum
156,27626,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
157,27626,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
158,27626,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
159,27626,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
160,27626,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
161,27626,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
162,27626,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
163,27626,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
164,27626,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
165,27626,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
166,27628,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
167,27628,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
168,27628,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
169,27628,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
170,27628,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
171,27628,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
172,27628,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
173,27628,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
174,27628,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
175,27628,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
176,27706,35.997,-78.9422,Duke Basketball Museum & Duke Athletics Hall of Fame,35.998107593947495,-78.94215394816453,Museum
177,27706,35.997,-78.9422,Nasher Museum of Art,35.99898934179774,-78.92904068742855,Art Museum
178,27706,35.997,-78.9422,21c Museum Hotel,35.9959681,-78.9018033,Hotel
179,27706,35.997,-78.9422,Durham History Hub,35.998288994587334,-78.90501824931519,History Museum
180,27706,35.997,-78.9422,Duke Homestead State Historic Site,36.036172920246145,-78.92126106012223,Historic Site
181,27706,35.997,-78.9422,Bennett Place Historic Site,36.02949286124632,-78.97536195832892,Historic Site
182,27706,35.997,-78.9422,North Carolina Folklife Institute,36.029796000000005,-78.938053,Museum
183,27706,35.997,-78.9422,NCCU Art Museum,35.97620025618672,-78.89992475509644,College Arts Building
184,27514,35.9203,-79.0372,Morehead Planetarium and Science Center,35.91417328894556,-79.05068448157735,Planetarium
185,27514,35.9203,-79.0372,Ackland Art Museum,35.91257919537743,-79.0548715382677,Art Museum
186,27514,35.9203,-79.0372,The Carolina Basketball Museum,35.89998105856032,-79.04222292210241,History Museum
187,27514,35.9203,-79.0372,Kidzu Children's Museum,35.92804735750976,-79.02709973009564,Museum
188,27514,35.9203,-79.0372,UNC Women's Basketball Museum,35.909569246250555,-79.04526829719543,Museum
189,27514,35.9203,-79.0372,Charlie Justice Hall Of Honor,35.90696,-79.048195,Museum
190,27604,35.8334,-78.5799,NICA Ceramic Art,35.86604769140259,-78.57102155685425,Art Museum
191,27608,35.8077,-78.6463,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
192,27608,35.8077,-78.6463,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
193,27608,35.8077,-78.6463,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
194,27608,35.8077,-78.6463,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
