,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
218,27656,35.7977,-78.6253,Tin Roof,35.78427,-78.6471093,Music Venue
219,27656,35.7977,-78.6253,In The Groove Records,35.78136157737645,-78.6474839747541,Music Venue
220,27656,35.7977,-78.6253,The Wicked Witch,35.772546999999996,-78.646124,Music Venue
221,27656,35.7977,-78.6253,Midtown Park,35.83636398429817,-78.63706164797998,Music Venue
222,27656,35.7977,-78.6253,North Hills Beach Music,35.83682059419752,-78.64273006547685,Music Venue
223,27656,35.7977,-78.6253,Pack House Pub,35.788019412546575,-78.66913579387129,Bar
224,27656,35.7977,-78.6253,Voice Lessons,35.83021622514902,-78.65567258043687,Music Venue
225,27656,35.7977,-78.6253,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
226,27675,35.7977,-78.6253,Lincoln Theatre,35.773862362268666,-78.637472206323,Music Venue
227,27675,35.7977,-78.6253,Kings,35.776929348869245,-78.6397994738686,Music Venue
228,27675,35.7977,-78.6253,The Pour House Music Hall,35.777169134300486,-78.63681234972837,Music Venue
229,27675,35.7977,-78.6253,Red Hat Amphitheater,35.77370728783636,-78.64256537435926,Music Venue
230,27675,35.7977,-78.6253,The Architect Bar & Social House,35.778108610242164,-78.63791356282759,Bar
231,27675,35.7977,-78.6253,Amplified Art,35.776144727709024,-78.63578867137181,Music Venue
232,27675,35.7977,-78.6253,Midtown Park at North Hills,35.836381128154414,-78.63665089355293,Music Venue
233,27675,35.7977,-78.6253,World of Beer,35.836902001511895,-78.6395299473235,Music Venue
234,27675,35.7977,-78.6253,Meymandi Concert Hall,35.77096719767873,-78.63999107498213,Concert Hall
235,27675,35.7977,-78.6253,The Ritz,35.81618324368854,-78.62046054243106,Music Venue
236,27675,35.7977,-78.6253,Slim's Downtown Distillery,35.77731781812501,-78.63824742174637,Rock Club
237,27675,35.7977,-78.6253,Fayetteville Street,35.7795897,-78.6381787,Music Venue
238,27675,35.7977,-78.6253,Edenton St. Live Fine Arts Series,35.781766,-78.6426,Music Venue
239,27675,35.7977,-78.6253,PLUS Dueling Piano Bar,35.787132,-78.6467443,Music Venue
240,27675,35.7977,-78.6253,Long View Center - Event Space,35.77840073955551,-78.6351869962506,Event Space
241,27675,35.7977,-78.6253,Band Together,35.77385330200195,-78.63741302490234,Music Venue
242,27675,35.7977,-78.6253,Helping Hand Mission,35.771677000000004,-78.620416,Music Venue
243,27675,35.7977,-78.6253,Tin Roof,35.78427,-78.6471093,Music Venue
244,27675,35.7977,-78.6253,In The Groove Records,35.78136157737645,-78.6474839747541,Music Venue
245,27675,35.7977,-78.6253,The Wicked Witch,35.772546999999996,-78.646124,Music Venue
246,27675,35.7977,-78.6253,Midtown Park,35.83636398429817,-78.63706164797998,Music Venue
247,27675,35.7977,-78.6253,North Hills Beach Music,35.83682059419752,-78.64273006547685,Music Venue
248,27675,35.7977,-78.6253,Pack House Pub,35.788019412546575,-78.66913579387129,Bar
249,27675,35.7977,-78.6253,Voice Lessons,35.83021622514902,-78.65567258043687,Music Venue
250,27675,35.7977,-78.6253,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
251,27697,35.7721,-78.6386,Lincoln Theatre,35.773862362268666,-78.637472206323,Music Venue
252,27697,35.7721,-78.6386,Kings,35.776929348869245,-78.6397994738686,Music Venue
253,27697,35.7721,-78.6386,Red Hat Amphitheater,35.77370728783636,-78.64256537435926,Music Venue
254,27697,35.7721,-78.6386,The Pour House Music Hall,35.777169134300486,-78.63681234972837,Music Venue
255,27697,35.7721,-78.6386,The Architect Bar & Social House,35.778108610242164,-78.63791356282759,Bar
256,27697,35.7721,-78.6386,Amplified Art,35.776144727709024,-78.63578867137181,Music Venue
257,27697,35.7721,-78.6386,Meymandi Concert Hall,35.77096719767873,-78.63999107498213,Concert Hall
258,27697,35.7721,-78.6386,Band Together,35.77385330200195,-78.63741302490234,Music Venue
259,27697,35.7721,-78.6386,Slim's Downtown Distillery,35.77731781812501,-78.63824742174637,Rock Club
260,27697,35.7721,-78.6386,The Wicked Witch,35.772546999999996,-78.646124,Music Venue
261,27697,35.7721,-78.6386,Fayetteville Street,35.7795897,-78.6381787,Music Venue
262,27697,35.7721,-78.6386,Edenton St. Live Fine Arts Series,35.781766,-78.6426,Music Venue
263,27697,35.7721,-78.6386,Long View Center - Event Space,35.77840073955551,-78.6351869962506,Event Space
264,27697,35.7721,-78.6386,Helping Hand Mission,35.771677000000004,-78.620416,Music Venue
265,27697,35.7721,-78.6386,In The Groove Records,35.78136157737645,-78.6474839747541,Music Venue
266,27697,35.7721,-78.6386,Tin Roof,35.78427,-78.6471093,Music Venue
267,27697,35.7721,-78.6386,PLUS Dueling Piano Bar,35.787132,-78.6467443,Music Venue
